coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
2f8d2f0f-2316-4c3e-89b2-6c57c6a9bf80,,,preservedspecimen,,podophyllum peltatum,cm465249,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"thompson, r.l.; poindexter, d.b.",,,north america,2542.0,united states,usa,crawford,2005-07-15T00:00:00+00:00,2020-10-14T13:58:21.211209+00:00,0.30434782608695654,,,,,,46dce5f9a3417e98b07bcbedc865a678e9d1090d,2005-07-15,berberidaceae,,"[""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_continent_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 41.675002, ""lon"": -80.423956}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,"wallace woods, 1.3 mi n of linesville off russell rd to the e and west rd to the n",,,,,,,,,3795b31e-b9d3-4876-897a-382d3e53446f,ranunculales,tracheophyta,"[""urn:uuid:f07abefe-dc3c-4c5b-9b73-a933842c3041"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\12103359"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\3795b31e-b9d3-4876-897a-382d3e53446f""]",05-571,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,196,pennsylvania,3033839,accepted,species,,2f8d2f0f-2316-4c3e-89b2-6c57c6a9bf80,,,,
134254a8-8f94-4f19-8f50-8e9cfd61aaf7,,,preservedspecimen,,podophyllum peltatum,cm474275,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"utech, f.h.",,,north america,14.0,united states,usa,westmoreland,1996-05-17T00:00:00+00:00,2020-10-14T13:58:21.211209+00:00,0.30434782608695654,,,,,,ee61a86111dcf59ca0f538184dbccce0b9b408fc,1996-05-17,berberidaceae,,"[""geopoint_datum_error"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.39583, ""lon"": -79.69583}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,"franklin township, murrysville area, 0.1 mi e of t4033 overpass on i-76 along lyons run road (t464)",,,,,,,300.0,,0be91d32-f707-4238-8d23-d15e74dbdc90,ranunculales,tracheophyta,"[""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\0be91d32-f707-4238-8d23-d15e74dbdc90"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\12103662"", ""urn:uuid:8ba9bd3c-318d-4750-b8a7-0c6475d3ce4e""]",96-8,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,138,pennsylvania,3033839,accepted,species,,134254a8-8f94-4f19-8f50-8e9cfd61aaf7,,,,
740f2610-9eff-4a73-8c27-d4dfe87f0c4d,,,preservedspecimen,,podophyllum peltatum,cm531899,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"miller, a.",,,north america,25.0,united states,usa,holmes,2013-04-22T00:00:00+00:00,2020-10-14T13:58:21.211209+00:00,0.3188405797101449,,,,,,94684815039ec1a6c206c07870119fc730b6615b,2013-04-22,berberidaceae,,"[""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_continent_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.587537, ""lon"": -81.781592}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,"berlin twp, nw corner of co. 77 & cr 207, ca 0.94 mi n of bunker hill (intersection us 62 & cr 77)",,,,,,,380.0,,058b552b-b1e7-4830-8a25-b96ec21e8d9a,ranunculales,tracheophyta,"[""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\058b552b-b1e7-4830-8a25-b96ec21e8d9a"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\12105846"", ""urn:uuid:5b66a9df-638e-4b2d-8ea0-72517fbf82a4""]",130422007,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,112,ohio,3033839,accepted,species,,740f2610-9eff-4a73-8c27-d4dfe87f0c4d,,,,
464d0990-d451-4a96-b226-5d2df8819877,,,preservedspecimen,,podophyllum peltatum,ph00517171,magnoliopsida,,019a3280-a69f-4312-bb30-8556e270f1a5,,ruth m. bayer,,,north america,586.0,united states,usa,montgomery,1943-05-04T00:00:00+00:00,2020-11-06T21:42:11.998674+00:00,0.2898550724637681,,,,,,d37c36576e10b29cc02247d8743b7e52acb1fa88,1943-05-04,berberidaceae,,"[""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.165453, ""lon"": -75.19088}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,ph,,,plantae,,,,,,,"opposite school of horticulture, ambler",,,,"[""8b2dcec9-5a74-40a1-88d7-f93175e217c2""]",,,,,4cd8fc77-ec41-4684-b320-cf93f92b72f8,ranunculales,tracheophyta,"[""urn:uuid:4cd8fc77-ec41-4684-b320-cf93f92b72f8"", ""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\4cd8fc77-ec41-4684-b320-cf93f92b72f8"", ""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\20587106""]",s.n.,65536dcd-7bb2-44e5-af3f-4a13f08e53d0,podophyllum peltatum,peltatum,124,pennsylvania,3033839,accepted,species,,464d0990-d451-4a96-b226-5d2df8819877,,,,
119d6744-0fbb-4bd6-a80c-f716dbaa1355,,,preservedspecimen,,podophyllum peltatum,ph00517323,magnoliopsida,,019a3280-a69f-4312-bb30-8556e270f1a5,,c.d. lippincott,,,north america,1791.0,united states,usa,gloucester,1892-05-15T00:00:00+00:00,2020-11-06T21:42:11.998674+00:00,0.30434782608695654,,,,,,5ecb620d3caa152e4af67e6404a51aad34795571,1892-05-15,berberidaceae,,"[""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 39.747614, ""lon"": -75.310465}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,ph,,,plantae,,,,,,,swedesboro,,,,"[""960f936f-6c57-45ec-91e3-80d91dbc699e""]",,,,,d396d639-e43c-42fb-8dbb-f2a324895efe,ranunculales,tracheophyta,"[""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\d396d639-e43c-42fb-8dbb-f2a324895efe"", ""urn:uuid:d396d639-e43c-42fb-8dbb-f2a324895efe"", ""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\20587258""]",s.n.,65536dcd-7bb2-44e5-af3f-4a13f08e53d0,podophyllum peltatum,peltatum,136,new jersey,3033839,accepted,species,,119d6744-0fbb-4bd6-a80c-f716dbaa1355,5-15-1892,,,
9eee3ee5-c0bf-46a9-a9a1-6f2990736d14,,,preservedspecimen,,podophyllum peltatum,brit492665,magnoliopsida,,fea81a47-2365-45cc-bef9-b6bbff7457e6,,james w. kessler,,,north america,39367.0,united states,usa,san jacinto,1980-03-08T00:00:00+00:00,2020-09-09T13:44:23.956123+00:00,0.2753623188405797,,,,,,9f7a0293011ba46a2a4abcf8bcd218d7dcede96d,1980-03-08,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 30.579534, ""lon"": -95.166901}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,brit,,,plantae,,,,,,,,,,,"[""0b065616-d61d-4b97-9dea-0123de95a2ab""]",,,,,35d0e00e-c820-4103-b162-6d03fa162a10,ranunculales,tracheophyta,"[""urn:uuid:35d0e00e-c820-4103-b162-6d03fa162a10"", ""70abba3e-5f2a-4276-87f3-261706e24453\\14251175"", ""70abba3e-5f2a-4276-87f3-261706e24453\\35d0e00e-c820-4103-b162-6d03fa162a10""]",3229,70abba3e-5f2a-4276-87f3-261706e24453,podophyllum peltatum,peltatum,68,texas,3033839,accepted,species,,9eee3ee5-c0bf-46a9-a9a1-6f2990736d14,1980-03-08,,,
46347736-6cee-411a-adb6-5809a8a066c7,,,preservedspecimen,,podophyllum peltatum,uvmvt065796,magnoliopsida,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,,north america,7817.0,united states,usa,,,2020-11-06T21:28:40.599863+00:00,0.2028985507246377,,,,,,e8a8913174f3729988c41617823d09635c13010f,,berberidaceae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 42.79188, ""lon"": -73.21203}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,vt,,,plantae,,,,,,,,,,,"[""8564c854-bd47-4d6f-829b-0061e70933f6""]",,,,pownal,d6296fb6-0a35-43f5-8972-caba2d8809cb,ranunculales,tracheophyta,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\24111349"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\d6296fb6-0a35-43f5-8972-caba2d8809cb"", ""urn:uuid:18a4c916-6412-4b31-9e41-6848c5fff48a""]",,3027c437-cdb3-4072-9410-5a46ec3b1fd5,podophyllum peltatum,peltatum,,vermont,3033839,accepted,species,,46347736-6cee-411a-adb6-5809a8a066c7,,,,
97a54932-74d5-4386-97cc-947b0db42e90,,,preservedspecimen,,podophyllum peltatum,6462,magnoliopsida,,3858a568-5677-4954-8d69-4c684a767b01,,"sabo, i.",,,north america,789.0,united states,usa,madison,2017-04-17T00:00:00+00:00,2020-11-06T21:59:26.005156+00:00,0.2753623188405797,,,,,,b750e362b01bfcf15876bb42fbdd2efe461aa367,2017-04-17,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 35.797243, ""lon"": -82.728528}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,unca,,,plantae,,,,,,,1250 meters sw of jct of little pine rd and madison's ridge rd near marshall.,,,,,,,600.0,,6acc1e65-ac20-4ca4-91ad-da8e409bd9ab,ranunculales,tracheophyta,"[""urn:uuid:6acc1e65-ac20-4ca4-91ad-da8e409bd9ab"", ""de67ccab-7d04-43b9-8083-81e45f628505\\14378651"", ""de67ccab-7d04-43b9-8083-81e45f628505\\6acc1e65-ac20-4ca4-91ad-da8e409bd9ab""]",74,de67ccab-7d04-43b9-8083-81e45f628505,podophyllum peltatum,peltatum,107,north carolina,3033839,accepted,species,,97a54932-74d5-4386-97cc-947b0db42e90,,,,
8a3238c6-4f36-4e81-902b-6bc5ff53abb8,,,preservedspecimen,,podophyllum peltatum,uwsp131826,magnoliopsida,vp,44b57a28-1eca-48c5-80ea-4179c6e735c0,,"galbraith, betsy m.",,,north america,,united states,usa,marquette,2001-05-06T00:00:00+00:00,2020-11-06T21:36:44.641107+00:00,0.2753623188405797,,,,,,110d36b18e7ef1a6a81b3e80653a9ce5e33c9bcf,2001-05-06,berberidaceae,,"[""geopoint_datum_error"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 43.95925763, ""lon"": -89.49241542}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,uwsp,,,plantae,,,,,,,"county ch, north of westfield.",,,,,,,,,b1302740-f95b-11e2-9dec-002590257708,ranunculales,tracheophyta,"[""3998ec8d-4aae-46db-9370-179c19b69356\\b1302740-f95b-11e2-9dec-002590257708"", ""urn:uuid:fdf78f6f-fc1a-4b66-9bd4-eac15044a0db"", ""3998ec8d-4aae-46db-9370-179c19b69356\\14065631"", ""3998ec8d-4aae-46db-9370-179c19b69356\\fdf78f6f-fc1a-4b66-9bd4-eac15044a0db""]",s.n.,3998ec8d-4aae-46db-9370-179c19b69356,podophyllum peltatum,peltatum,126,wisconsin,3033839,accepted,species,,8a3238c6-4f36-4e81-902b-6bc5ff53abb8,,,,
a6678797-0490-469b-8761-4e0586c61ef7,,,preservedspecimen,,podophyllum peltatum,ind-0042713,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,700.0,united states,usa,elkhart,1933-05-21T00:00:00+00:00,2020-11-06T21:41:38.854593+00:00,0.2898550724637681,,,,,,ce87007ec7be72f91068b69027e67053430cac85,1933-05-21,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 41.755865, ""lon"": -85.963621}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,ind,,,plantae,,,,,,,north side of simonton lake about 4 miles north of elkhart,,,,"[""21456a1b-0894-40dd-a019-098e12687df0""]",,,,,c5561fce-59e7-4214-a776-6f19c746c683,ranunculales,tracheophyta,"[""urn:uuid:c5561fce-59e7-4214-a776-6f19c746c683"", ""0dab1fc7-ca99-456b-9985-76edbac003e0\\10320811"", ""0dab1fc7-ca99-456b-9985-76edbac003e0\\c5561fce-59e7-4214-a776-6f19c746c683""]",53628,0dab1fc7-ca99-456b-9985-76edbac003e0,podophyllum peltatum,peltatum,141,indiana,3033839,accepted,species,,a6678797-0490-469b-8761-4e0586c61ef7,may 21 1933,,,
1f7bf758-5522-458e-b472-ea851d5eaecd,,,preservedspecimen,,podophyllum peltatum,mary1017268,magnoliopsida,,f08f07c6-fb9a-4b6b-b008-732821e604e3,,b.a. russell,,,north america,57.0,united states,usa,prince george's,1976-04-13T00:00:00+00:00,2020-11-06T21:34:58.124836+00:00,0.2898550724637681,,,,,,0d0b27c265a1ed791c516103b9fcbddd6260af18,1976-04-13,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 38.947585, ""lon"": -76.771136}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,mary,,,plantae,,,,,,,on old church road about 2 miles south of 450,,,,"[""24e0201d-75b1-442d-9f17-1fe86d59e295""]",,,,,09c04e0f-a6f2-4218-b22f-863d9ba814eb,ranunculales,tracheophyta,"[""e6eba8cd-fa2c-4ba2-bec0-6841e7633695\\09c04e0f-a6f2-4218-b22f-863d9ba814eb"", ""e6eba8cd-fa2c-4ba2-bec0-6841e7633695\\15561346"", ""urn:uuid:09c04e0f-a6f2-4218-b22f-863d9ba814eb""]",20,e6eba8cd-fa2c-4ba2-bec0-6841e7633695,podophyllum peltatum,peltatum,104,maryland,3033839,accepted,species,,1f7bf758-5522-458e-b472-ea851d5eaecd,13 april 1976,,,
4955842f-b2fc-4692-915b-9dbd7e4133dd,,,preservedspecimen,,podophyllum peltatum,mary1017283,magnoliopsida,,f08f07c6-fb9a-4b6b-b008-732821e604e3,,th. holm,,,north america,3036.0,united states,usa,,1908-04-11T00:00:00+00:00,2020-11-06T21:34:58.124836+00:00,0.2753623188405797,,,,,,0faf7861d9362d966844cf42900442c804ff10c5,1908-04-11,berberidaceae,,"[""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_stateprovince_replaced"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 38.932889, ""lon"": -76.984142}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,mary,,,plantae,,,,,,,brookland,,,,"[""d9a8b741-ef1f-44b6-adbc-31eff853dbc0""]",,,,,a8b1f8ba-cc98-4681-8890-a260e997e1cc,ranunculales,tracheophyta,"[""e6eba8cd-fa2c-4ba2-bec0-6841e7633695\\a8b1f8ba-cc98-4681-8890-a260e997e1cc"", ""urn:uuid:a8b1f8ba-cc98-4681-8890-a260e997e1cc"", ""e6eba8cd-fa2c-4ba2-bec0-6841e7633695\\15561361""]",s.n.,e6eba8cd-fa2c-4ba2-bec0-6841e7633695,podophyllum peltatum,peltatum,102,"washington, d.c.",3033839,accepted,species,,4955842f-b2fc-4692-915b-9dbd7e4133dd,"april 11, 1908",,,
dfff156e-3cf8-4181-bf04-4117ce1ae370,,,preservedspecimen,,podophyllum peltatum,mary1010344,magnoliopsida,,f08f07c6-fb9a-4b6b-b008-732821e604e3,,tony hai,,,north america,50.0,united states,usa,montgomery,1999-05-04T00:00:00+00:00,2020-11-06T21:34:58.124836+00:00,0.2898550724637681,,,,,,0e19e230778249c53b30ac9ebdc4a430c6500fb9,1999-05-04,berberidaceae,,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 39.060845, ""lon"": -77.024326}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,mary,,,plantae,,,,,,,"off kemp mill road in silver spring along tow path by northwest branch, 150 meters from the road",,,,"[""abd67975-081c-477c-8cdc-3c3d7b5c3c07""]",,,,,d10c97b7-c370-47bf-8f48-b886b541cf5d,ranunculales,tracheophyta,"[""e6eba8cd-fa2c-4ba2-bec0-6841e7633695\\d10c97b7-c370-47bf-8f48-b886b541cf5d"", ""e6eba8cd-fa2c-4ba2-bec0-6841e7633695\\15795046"", ""urn:uuid:d10c97b7-c370-47bf-8f48-b886b541cf5d""]",9,e6eba8cd-fa2c-4ba2-bec0-6841e7633695,podophyllum peltatum,peltatum,124,maryland,3033839,accepted,species,,dfff156e-3cf8-4181-bf04-4117ce1ae370,05/04/1999,,,
52924444-5961-4cb0-83c9-575ddba074ef,,,preservedspecimen,,podophyllum peltatum,eiu036464,magnoliopsida,,27dc3568-b638-4917-afcf-3dd7eac73cf9,,"marcum, paul b.; phillippe, loy r. and murphy, michael j.c.",,,north america,15.0,united states,usa,mclean,2005-05-24T00:00:00+00:00,2020-11-06T21:32:07.823353+00:00,0.2898550724637681,,,,,,7c63e73d5677efa43274d0c7f4c09a9905f2af68,2005-05-24,berberidaceae,,"[""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.35162, ""lon"": -89.13122}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,eiu,,,plantae,,,,,,,funks grove illinois natural areas inventory (inai) site; thaddeus stubblefield grove nature preserve; 40.35162 -89.13122,,,,"[""f8430638-f952-47fb-b5e1-46e959ea7bf5""]",,,214.0,,fc8232de-3039-42df-b68c-3644ff70f1dd,ranunculales,tracheophyta,"[""cb33cf97-2a7b-4b45-9b73-5aca568332a6\\24911263"", ""urn:uuid:fc8232de-3039-42df-b68c-3644ff70f1dd"", ""cb33cf97-2a7b-4b45-9b73-5aca568332a6\\fc8232de-3039-42df-b68c-3644ff70f1dd""]",3149,cb33cf97-2a7b-4b45-9b73-5aca568332a6,podophyllum peltatum,peltatum,144,illinois,3033839,accepted,species,,52924444-5961-4cb0-83c9-575ddba074ef,,,,
a85fc4f1-f1c4-4b23-8792-db4f61c1d49a,,,preservedspecimen,,podophyllum peltatum,,magnoliopsida,,b01784c6-c5d7-11e4-b6af-00163e00498d,,"loy r. phillippe, allen plocher, & paul tessene",,,north america,,united states,usa,alexander,1994-05-03T00:00:00+00:00,2018-08-24T10:38:56.047928+00:00,0.21739130434782608,,,,,,11e3d4f071e626a34c7ab75893e62b8a1754daab,1994-05-03,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 37.30365, ""lon"": -89.36446}",,false,false,,,,,ills,,,plantae,,,,,,,shawnee national forest. jonesboro ranger district. compartment j-94. base of north-facing wooded slope. southern section of the ozark natural division. coordinate datum: wgs84/nad83.,,,,,,,,,79335880-8593-4a7f-9ea2-01c951ba99f2,ranunculales,tracheophyta,"[""f0174bc9-0cca-450e-a941-655d80040139\\7097475"", ""urn:uuid:79335880-8593-4a7f-9ea2-01c951ba99f2"", ""f0174bc9-0cca-450e-a941-655d80040139\\79335880-8593-4a7f-9ea2-01c951ba99f2""]",23751,f0174bc9-0cca-450e-a941-655d80040139,podophyllum peltatum,peltatum,123,illinois,3033839,accepted,species,,a85fc4f1-f1c4-4b23-8792-db4f61c1d49a,,,,
